"path","line","declaration"
"Pakuri/Assets/Scripts/NewCore/Core/Definitions/Units/EnemyDefinition.cs","32","public string attribute => RequiredString(nameof(attribute));"
"Pakuri/Assets/Scripts/NewCore/Core/Definitions/Units/EnemyDefinition.cs","34","public float? max_health => OptionalFloat(nameof(max_health));"
"Pakuri/Assets/Scripts/NewCore/Core/Definitions/Units/EnemyDefinition.cs","36","public float? attack_power => OptionalFloat(nameof(attack_power));"
"Pakuri/Assets/Scripts/NewCore/Core/Definitions/Units/EnemyDefinition.cs","38","public float? spell_power => OptionalFloat(nameof(spell_power));"
"Pakuri/Assets/Scripts/NewCore/Core/Definitions/Units/EnemyDefinition.cs","40","public float? move_speed => OptionalFloat(nameof(move_speed));"
"Pakuri/Assets/Scripts/NewCore/Core/Definitions/Units/EnemyDefinition.cs","42","public float? crit_chance => OptionalFloat(nameof(crit_chance));"
"Pakuri/Assets/Scripts/NewCore/Core/Definitions/Units/EnemyDefinition.cs","44","public float? crit_damage => OptionalFloat(nameof(crit_damage));"
"Pakuri/Assets/Scripts/NewCore/Core/Definitions/Units/EnemyDefinition.cs","46","public float? crit_resistance => OptionalFloat(nameof(crit_resistance));"
"Pakuri/Assets/Scripts/NewCore/Core/Definitions/Units/EnemyDefinition.cs","48","public float? def_physical => OptionalFloat(nameof(def_physical));"
"Pakuri/Assets/Scripts/NewCore/Core/Definitions/Units/EnemyDefinition.cs","50","public float? def_fire => OptionalFloat(nameof(def_fire));"
"Pakuri/Assets/Scripts/NewCore/Core/Definitions/Units/EnemyDefinition.cs","52","public float? def_lightning => OptionalFloat(nameof(def_lightning));"
"Pakuri/Assets/Scripts/NewCore/Core/Definitions/Units/EnemyDefinition.cs","54","public float? def_ice => OptionalFloat(nameof(def_ice));"
"Pakuri/Assets/Scripts/NewCore/Core/Definitions/Units/EnemyDefinition.cs","56","public float? def_darkness => OptionalFloat(nameof(def_darkness));"
"Pakuri/Assets/Scripts/NewCore/Core/Definitions/Units/EnemyDefinition.cs","58","public float? def_holy => OptionalFloat(nameof(def_holy));"
"Pakuri/Assets/Scripts/NewCore/Core/Definitions/Units/EnemyDefinition.cs","60","public string skill_slot_a_id => RequiredString(nameof(skill_slot_a_id));"
"Pakuri/Assets/Scripts/NewCore/Core/Definitions/Units/EnemyDefinition.cs","62","public string skill_slot_b_id => RequiredString(nameof(skill_slot_b_id));"
"Pakuri/Assets/Scripts/NewCore/Core/Definitions/Units/EnemyDefinition.cs","64","public string passive_id => RequiredString(nameof(passive_id));"
"Pakuri/Assets/Scripts/NewCore/Core/Definitions/Units/EnemyDefinition.cs","66","public float? nexus_damage => OptionalFloat(nameof(nexus_damage));"
"Pakuri/Assets/Scripts/NewCore/Core/Definitions/Units/MonsterDefinition.cs","3","public sealed class MonsterDefinition : UnitDefinition"
"Pakuri/Assets/Scripts/NewCore/Core/Definitions/Units/MonsterDefinition.cs","5","internal MonsterDefinition(CsvDefinitionData data)"
"Pakuri/Assets/Scripts/NewCore/Core/Definitions/Units/MonsterDefinition.cs","16","public string id => RequiredString(nameof(id));"
"Pakuri/Assets/Scripts/NewCore/Core/Definitions/Units/MonsterDefinition.cs","18","public string display_name => RequiredString(nameof(display_name));"
"Pakuri/Assets/Scripts/NewCore/Core/Definitions/Units/MonsterDefinition.cs","20","public string role_summary => RequiredString(nameof(role_summary));"
"Pakuri/Assets/Scripts/NewCore/Core/Definitions/Units/MonsterDefinition.cs","22","public string element_label => RequiredString(nameof(element_label));"
"Pakuri/Assets/Scripts/NewCore/Core/Definitions/Units/MonsterDefinition.cs","24","public string primary_attribute => RequiredString(nameof(primary_attribute));"
"Pakuri/Assets/Scripts/NewCore/Core/Definitions/Units/MonsterDefinition.cs","26","public float? max_health => OptionalFloat(nameof(max_health));"
"Pakuri/Assets/Scripts/NewCore/Core/Definitions/Units/MonsterDefinition.cs","28","public float? power_stat => OptionalFloat(nameof(power_stat));"
"Pakuri/Assets/Scripts/NewCore/Core/Definitions/Units/MonsterDefinition.cs","30","public float? base_damage => OptionalFloat(nameof(base_damage));"
"Pakuri/Assets/Scripts/NewCore/Core/Definitions/Units/MonsterDefinition.cs","32","public float? power_coefficient => OptionalFloat(nameof(power_coefficient));"
"Pakuri/Assets/Scripts/NewCore/Core/Definitions/Units/MonsterDefinition.cs","34","public float? base_attack_power => OptionalFloat(nameof(base_attack_power));"
"Pakuri/Assets/Scripts/NewCore/Core/Definitions/Units/MonsterDefinition.cs","36","public float? base_spell_power => OptionalFloat(nameof(base_spell_power));"
"Pakuri/Assets/Scripts/NewCore/Core/Definitions/Units/MonsterDefinition.cs","38","public float? base_move_speed => OptionalFloat(nameof(base_move_speed));"
"Pakuri/Assets/Scripts/NewCore/Core/Definitions/Units/MonsterDefinition.cs","40","public float? base_crit_chance => OptionalFloat(nameof(base_crit_chance));"
"Pakuri/Assets/Scripts/NewCore/Core/Definitions/Units/MonsterDefinition.cs","42","public float? base_crit_damage => OptionalFloat(nameof(base_crit_damage));"
"Pakuri/Assets/Scripts/NewCore/Core/Definitions/Units/MonsterDefinition.cs","44","public float? base_crit_resistance => OptionalFloat(nameof(base_crit_resistance));"
"Pakuri/Assets/Scripts/NewCore/Core/Definitions/Units/MonsterDefinition.cs","46","public float? def_physical => OptionalFloat(nameof(def_physical));"
"Pakuri/Assets/Scripts/NewCore/Core/Definitions/Units/MonsterDefinition.cs","48","public float? def_fire => OptionalFloat(nameof(def_fire));"
"Pakuri/Assets/Scripts/NewCore/Core/Definitions/Units/MonsterDefinition.cs","50","public float? def_lightning => OptionalFloat(nameof(def_lightning));"
"Pakuri/Assets/Scripts/NewCore/Core/Definitions/Units/MonsterDefinition.cs","52","public float? def_ice => OptionalFloat(nameof(def_ice));"
"Pakuri/Assets/Scripts/NewCore/Core/Definitions/Units/MonsterDefinition.cs","54","public float? def_darkness => OptionalFloat(nameof(def_darkness));"
"Pakuri/Assets/Scripts/NewCore/Core/Definitions/Units/MonsterDefinition.cs","56","public float? def_holy => OptionalFloat(nameof(def_holy));"
"Pakuri/Assets/Scripts/NewCore/Core/Definitions/Units/MonsterDefinition.cs","58","public string MonsterIconImage => OptionalString(nameof(MonsterIconImage));"
"Pakuri/Assets/Scripts/NewCore/Core/Definitions/Units/UnitDefinition.cs","3","public abstract class UnitDefinition : CsvDefinition"
"Pakuri/Assets/Scripts/NewCore/Core/Definitions/Units/UnitDefinition.cs","5","internal UnitDefinition(CsvDefinitionData data)"
"Pakuri/Assets/Scripts/NewCore/Core/Parsing/CsvParser.cs","18","internal sealed class CsvParser"
"Pakuri/Assets/Scripts/NewCore/Core/Parsing/CsvParser.cs","73","internal static IReadOnlyList<string> RequiredCsvPaths => requiredCsvPaths;"
"Pakuri/Assets/Scripts/NewCore/Core/Parsing/CsvParser.cs","75","internal GameDefinitionCatalog Parse(IReadOnlyDictionary<string, string> csvFiles)"
"Pakuri/Assets/Scripts/NewCore/Core/Parsing/CsvParser.cs","1094","public ParsedTable("
"Pakuri/Assets/Scripts/NewCore/Core/Parsing/CsvParser.cs","1104","public bool HasSchemaRow { get; }"
"Pakuri/Assets/Scripts/NewCore/Core/Parsing/CsvParser.cs","1106","public IReadOnlyDictionary<string, string> Schema { get; }"
"Pakuri/Assets/Scripts/NewCore/Core/Parsing/CsvParser.cs","1108","public IReadOnlyList<ParsedRow> Rows { get; }"
"Pakuri/Assets/Scripts/NewCore/Core/Parsing/CsvParser.cs","1113","public ParsedRow(int recordNumber, IReadOnlyDictionary<string, object> values)"
"Pakuri/Assets/Scripts/NewCore/Core/Parsing/CsvParser.cs","1119","public int RecordNumber { get; }"
"Pakuri/Assets/Scripts/NewCore/Core/Parsing/CsvParser.cs","1121","public IReadOnlyDictionary<string, object> Values { get; }"
"Pakuri/Assets/Scripts/NewCore/Core/Parsing/CsvParser.cs","1126","public RawRecord(int recordNumber, IReadOnlyList<string> fields)"
"Pakuri/Assets/Scripts/NewCore/Core/Parsing/CsvParser.cs","1132","public int RecordNumber { get; }"
"Pakuri/Assets/Scripts/NewCore/Core/Parsing/CsvParser.cs","1134","public IReadOnlyList<string> Fields { get; }"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","25","public sealed class NewCoreCombatLoopTests"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","30","public void SetUp()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","36","public void CentralTickUsesTheBlueprintOrderExactlyOnce()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","61","public void ActorRegistrationStartsNextTickAndRemovalWaitsForIterationEnd()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","84","public void CombatResultsApplyDamageShieldHealAndStatusThroughModelAuthority()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","116","public void TargetingUsesLivingSideSelectionHealthStacksAndManualPoint()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","153","public void EveryActiveSkillFamilyHasADeterministicExecutionPath()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","174","public void SelectedChoiceNodesChangeTheSkillPlanWithoutChangingDefinitions()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","213","public void ManualInputBoundaryRejectsUiAndAutoThenPreservesProjectileAim()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","249","public void MovementHonorsDeltaTimeStopDistanceAndMovementStatus()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","271","public void EnemyUsesNexusWhenNoLivingPlayerAndRequestsExactNexusDamage()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","299","public void CooldownBlocksRepeatedExecutionUntilCentralTickCompletesIt()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","317","public void EveryReachableNodeAndTriggerContractHasAnExecutableRuntimePath()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","362","public void EveryMonsterTriggerAcceptsItsMatchingEventAndRejectsANonOwner()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","503","public void EveryMonsterBaseDefinitionCreatesItsRuntimeContract()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","595","public void EveryMonsterChoiceSelectsThroughItsOwnedRuntimeContract()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","686","public void EveryPlanGraphRowRunsInsideASuccessfulSkillContract()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","828","public void EveryEffectGraphRowEntersItsActualRuntimeHandler()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","929","public void ScheduledActorHonorsInitialDelayAndExactRepeatCount()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","952","public void SkillOwnedEffectGraphAppliesStatusAndRuntimeModifier()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","996","public void ProjectileBurstPiercesOrderedTargetsThroughScheduledActors()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","1024","public void CombatStartTriggerDispatchesOwnedEnemyBuff()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","1039","public void ActionManagerStartsEachUnitOnceAndResetsTheBoundary()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","1069","public void ManualInputQueueAndProjectileAimEndWithCombat()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","1094","public void CombatResultExposesPositiveHealthShieldAndLethalDamage()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","1143","public void ReachableSkillsCarryCompleteVisualSpecifications()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","1275","public void ChoicePlanAndGraphsStayScopedToTheirTargetSkill()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","1311","public void LineHitUsesFullGeometryAndAppliesAttachedPayloadOnce()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","1346","public void TargetStackRateAndRepeatPerTargetExecuteFromEveD()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","1382","public void AreaFieldReevaluatesRegisteredTargetsAtEveryTick()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","1413","public void SourceShieldLayersExpireIndependentlyAndReflectAbsorbedDamage()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","1468","public void NexusContactIsRemovedAfterExactlyOneDamageRequest()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","1497","public void EndCombatUnsubscribesStatusExpiryAndClearsTriggerState()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","1536","public void ThresholdStatusUsesNameMarkTenAndRunsAfterBaseStatus()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","1546","public void BurstIndexZeroAndFollowUpProjectileRemainSeparateShots()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","1596","public void TriggerOwnedGraphUsesItsDeclaredOwnerAndEventTarget()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","1631","public void CentralTickAppliesLearnedPassiveWithoutExternalCallback()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","1656","public void EqualDistanceOrderIsStableAndRejectedSelectionDoesNotMutate()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","1683","public void TriggeredSkillCarriesAncestryAndCannotRetriggerItsOrigin()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","1717","public void VegaTargetingAndDeploymentUseOnlyTheConfiguredNameMark()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","1763","public void VegaFinalSentenceAddsConfiguredDamageForEachNameMarkStack()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","1772","public void RinExecuteCastAndCooldownRewardsRequireThresholdAndKill()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","1831","public void RinExecuteFiltersCandidatesBeforeLowestHealthSelection()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","1867","public void SkillStatusMaximumStacksCapsRepeatedSeinEApplications()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","1899","public void AreaRuntimeKindTriggersVegaICooldownRefund()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","1944","public void TriggeredSeinBCastUsesSeinGOriginForReloadReduction()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","2003","public void ManualClickDrainsCompleteUsableSkillBatchWithoutStaleRequests()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","2071","public void ManualSpatialFamiliesCreateActorsWithoutPointerTarget()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","2149","public void AreaAndLineReevaluateLateEntrantsAtAuthoredVisualScale()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","2223","public void ProjectileUsesFixedSweptDirectionAndFinitePierceBudget()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","2293","public void EmptyProjectileKeepsDirectionUntilFallbackLifetime()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","2322","public void PriestTargetsLowestHealthRatioAllyAndHealsAtItsPosition()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","2392","public void ShieldUpIsTimedIncomingDamageBuffAndCreatesNoShield()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","2451","public void ArielBaseVisualSurvivesOneSecondMinimum()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","2504","public void UnitAnchorAndAutomaticAreaUseResolvedTargetPositions()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","2553","public void ArielBShieldsOnlyAlliesWithAuthoredFormulaAndEnhancement()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","2621","public void EveFShieldsOnlyAlliesWithLearnedLightningActiveSkills()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","2664","public void EveFPassiveEnhancementsKeepTheirSeparateGraphEffects()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","2724","public void ArielEShieldGraphUsesFlatPlusSpellPowerOnly()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","2760","public void EnemyMovesTowardNexusWhenAllSkillsAreCoolingDown()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","2790","public void EnemyRetargetsLivingMonsterOnItsNextActionStep()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","2818","public void GuardianFlagCooldownFallsThroughToSlashTrace()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","3754","public MonsterModel Selected;"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","3755","public StageManager Stage;"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","3756","public EffectManager Effects;"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","3757","public SkillActorManager Actors;"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","3758","public SkillTargeting Targeting;"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","3759","public InGameCombatManager Combat;"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","3760","public SkillTriggerDispatcher Triggers;"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","3761","public SkillExecutionRuntime Execution;"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","3762","public PlayerInputController Input;"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","3763","public InGameActionManager Actions;"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreCombatLoopTests.cs","3764","public int PassiveApplyCount;"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreDataFoundationTests.cs","14","public sealed class NewCoreDataFoundationTests"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreDataFoundationTests.cs","26","public void AllRetainedCsvFilesCreateImmutableDefinitions()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreDataFoundationTests.cs","48","public void QuotedFieldsRetainCommasAndEscapedQuotes()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreDataFoundationTests.cs","64","public void QuotedMultilineFieldRetainsActualCrLf()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreDataFoundationTests.cs","78","public void BlankRequiredMonsterDisplayNameFailsInitialization()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreDataFoundationTests.cs","94","public void BlankRequiredMonsterPrimaryAttributeFailsInitialization()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreDataFoundationTests.cs","110","public void DuplicateIdFailsInitialization()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreDataFoundationTests.cs","125","public void InvalidPrimitiveFailsInitialization()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreDataFoundationTests.cs","140","public void InvalidFloatFailsInitialization()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreDataFoundationTests.cs","155","public void InvalidBoolFailsInitialization()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreDataFoundationTests.cs","170","public void InvalidEnumFailsInitialization()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreDataFoundationTests.cs","186","public void MissingReferenceFailsInitialization()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreDataFoundationTests.cs","202","public void MissingRetainedCsvFailsInitialization()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreDataFoundationTests.cs","215","public void UnterminatedQuotedFieldFailsInitialization()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCorePresentationTests.cs","32","public sealed class NewCorePresentationTests"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCorePresentationTests.cs","86","public void RuntimeCatalogBuildsCompleteRetainedDefinitionSet()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCorePresentationTests.cs","130","public void RunStartSelectionUsesNewCoreAssetType()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCorePresentationTests.cs","141","public void RunSceneHasCompleteNewCoreComponentWiring()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCorePresentationTests.cs","229","public void MainMenuSceneUsesNewCoreControllerAndRetainedReferences()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCorePresentationTests.cs","258","public void ActiveUnitAndSkillPrefabsUseNewCoreActors()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCorePresentationTests.cs","292","public void EffectViewConsumesPrefabSpriteAnimatorScaleAndSorting()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCorePresentationTests.cs","379","public void EnemyActorDisablesCollidersWhenItsModelIsDefeated()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCorePresentationTests.cs","413","public void EnemyActorReceivesSkillActivationPresentation()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCorePresentationTests.cs","450","public void EnemyActorDisablesCollidersAfterNexusContact()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCorePresentationTests.cs","484","public void TerminalEnemyActorDoesNotRegrowAcrossSpawnSyncPasses()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCorePresentationTests.cs","635","public void OfferingWritesOwnerAndExactDescriptionIntoDedicatedFields()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCorePresentationTests.cs","725","public void DamagePopupsRemainIndependentAndCapOnlyTheOldest()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCorePresentationTests.cs","817","public void MonsterDeathFreezeSamplesLastFrameAndStopsAnimator()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCorePresentationTests.cs","877","public void MonsterDeathFallbackReportsMissingAnimatorOnce()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCorePresentationTests.cs","903","public void MonsterDeathFallbackReportsMissingController()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCorePresentationTests.cs","942","public void DebugBothEightKeysToggleRootAndLearningChangesOnlyGivenBucket()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCorePresentationTests.cs","1067","public void DamageMeterOrdersSourcesAndUsesLeaderRelativeSegmentWidths()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreRunFlowTests.cs","27","public sealed class NewCoreRunFlowTests"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreRunFlowTests.cs","32","public void SetUp()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreRunFlowTests.cs","38","public void SpawnSequenceUsesCsvOrderIntervalBossAndPosition()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreRunFlowTests.cs","76","public void PhaseThreeDefeatSignalEntersRewardAndGrantsRunRewards()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreRunFlowTests.cs","136","public void EncounterBossRewardUsesTheActuallySelectedBoss()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreRunFlowTests.cs","165","public void StartCurrentDayRejectsActiveAndRewardStateReentry()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreRunFlowTests.cs","208","public void RewardRejectsAForeignSpawnManagerWithoutMutation()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreRunFlowTests.cs","239","public void OfferingKeepsPrisonerUntilAVisibleCandidateIsConfirmed()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreRunFlowTests.cs","278","public void OfferingUsesBucketPassiveSlotPrerequisites()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreRunFlowTests.cs","320","public void OfferingWithNoEligibleCandidatesDoesNotConsumePrisoner()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreRunFlowTests.cs","350","public void ManifestationConsumesOnAttemptThenSupportsSkipAndRecruit()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreRunFlowTests.cs","425","public void RewardCompletionClearsPrisonersResetsPartyAndStartsNextDay()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreRunFlowTests.cs","466","public void ActionLifecycleClearsEffectsBeforeStartingTheNextDay()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreRunFlowTests.cs","581","public void FinalRewardCompletesRunAndNexusDeathSignalsDefeat()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreRunFlowTests.cs","772","public MonsterModel InitialMonster { get; set; }"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreRunFlowTests.cs","774","public StageManager Stage { get; set; }"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreRunFlowTests.cs","776","public SpawnManager Spawns { get; set; }"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreRuntimeStateTests.cs","21","public sealed class NewCoreRuntimeStateTests"
